# dataset: GeoCSV2.0
# created: 2022-08-24 15:32:32 UTC (netCDF_2_GeoCSV.py)
# netCDF_file: KEA20-Moho.r0.0.nc
# delimiter: |
# global_title: Moho depth model for East Asia
# global_id: KEA20_Moho
# global_data_revision: r.0.0
# global_Conventions: CF-1.0
# global_Metadata_Conventions: Unidata Dataset Discovery v1.0
# global_keywords: seismic, surface wave, tomography, East Asia, Moho, receiver functions, reflection
# global_acknowledgment: Model was provided by Michael Witek, Department of Geophysics, Kangwon National University
# global_history: 2022-08-24 15:32:32 UTC Converted to GeoCSV by netCDF_2_GeoCSV.py ,v2022.237 from KEA20-Moho.r0.0.nc; 2022-08-22 19:48:38 UTC Converted to netCDF by GeoCSV_2_netCDF.py v2022.230 from KEA20-Moho.r0.0.csv; 2022-08-22 19:46:46 UTC Converted to GeoCSV by netCDF_2_GeoCSV.py ,v2022.230 from KEA20-Moho.r0.0.nc; v1.0.0 created 2021-06-02
# global_summary: Here we provide depths to the Moho boundary in KEA20, relative to a mean Earth radius of 6371 km.; These Moho depths result from an initial inversion of point constraints from teleseismic; receiver function and seismic reflection studies, plus additional Moho perturbations from the; surface wave dispersion data inversion. The reference model Moho is taken from CRUST1.0.  ; For additional information please see the supplementary information of Witek et al. (2021).
# global_reference: ; @article{witek-2021-kea20,; title={Radial anisotropy in East Asia from multimode surface wave tomography},; author={M. Witek and S.-J. Chang and D.Y. Lim and S. Ning and J. Ning},; journal={Journal of Geophysical Research},; year={2021},; volume={},; pages={}; };
# global_reference_pid: 
# global_author_name: M. Witek
# global_author_email: mwitek2@gmail.com
# global_author_institution: Department of Geophysics, Kangwon National University
# global_geospatial_lat_min: 15.0
# global_geospatial_lat_max: 51.0
# global_geospatial_lat_resolution: 0.2
# global_geospatial_lat_units: degrees_north
# global_geospatial_lon_min: 70.0
# global_geospatial_lon_max: 150.0
# global_geospatial_lon_resolution: 0.2
# global_geospatial_lon_units: degrees_east
# global_netcdf_file: KEA20_Moho.nc
# global_repository_name: EMC
# global_repository_institution: IRIS EMC
# global_repository_pid: doi:10.17611/dp/emc.2021.kea20.1
# y_column: latitude
# y_variable: latitude
# y_dimensions: 1
# y_long_name: Latitude; positive north
# y_units: degrees_north
# y_standard_name: latitude
# x_column: longitude
# x_variable: longitude
# x_dimensions: 1
# x_long_name: Longitude; positive east
# x_units: degrees_east
# x_standard_name: longitude
# moho_column: moho
# moho_variable: moho
# moho_dimensions: 2
# moho_variable: moho
# moho_long_name: Moho depth relative to a mean Earth radius of 6371 km
# moho_display_name: Moho depth (km)
# moho_units: km
latitude|longitude|moho
41.2|97.6|46.58
41.2|97.8|46.544
41.2|98.0|46.541
41.2|98.2|46.561
41.2|98.4|46.578
41.2|98.6|46.502
41.2|98.8|46.331
41.2|99.0|46.16
41.2|99.2|45.991
41.2|99.4|45.827
41.2|99.6|45.682
41.2|99.8|45.554
41.2|100.0|45.426
41.2|100.2|45.3
41.2|100.4|45.174
41.2|100.6|45.048
41.2|100.8|44.921
41.2|101.0|44.793
41.2|101.2|44.663
41.2|101.4|44.534
41.2|101.6|44.439
41.2|101.8|44.375
41.2|102.0|44.311
41.2|102.2|44.246
41.2|102.4|44.185
41.2|102.6|44.148
41.2|102.8|44.139
41.2|103.0|44.131
41.2|103.2|44.121
41.2|103.4|44.112
41.2|103.6|44.116
41.2|103.8|44.135
41.2|104.0|44.155
41.2|104.2|44.175
41.2|104.4|44.192
41.2|104.6|44.218
41.2|104.8|44.251
41.2|105.0|44.278
41.2|105.2|44.303
41.2|105.4|44.323
41.2|105.6|44.254
41.2|105.8|44.115
41.2|106.0|43.941
41.2|106.2|43.69
41.2|106.4|43.456
41.2|106.6|43.174
41.2|106.8|42.707
41.2|107.0|42.178
41.2|107.2|42.069
41.2|107.4|42.27
41.2|107.6|42.707
41.2|107.8|42.963
41.2|108.0|43.106
41.2|108.2|43.241
41.2|108.4|43.122
41.2|108.6|42.901
41.2|108.8|42.623
41.2|109.0|42.424
41.2|109.2|42.232
41.2|109.4|42.043
41.2|109.6|42.049
41.2|109.8|42.241
41.2|110.0|42.452
41.2|110.2|42.677
41.2|110.4|42.895
41.2|110.6|42.578
41.2|110.8|41.723
41.2|111.0|40.856
41.2|111.2|40.17
41.2|111.4|39.476
41.2|111.6|39.721
41.2|111.8|40.543
41.2|112.0|41.271
41.2|112.2|41.981
41.2|112.4|42.639
41.2|112.6|42.83
41.2|112.8|42.565
41.2|113.0|42.296
41.2|113.2|42.033
41.2|113.4|41.905
41.2|113.6|41.678
41.2|113.8|41.099
41.2|114.0|40.552
41.2|114.2|40.051
41.2|114.4|39.455
41.2|114.6|39.029
41.2|114.8|38.97
41.2|115.0|38.87
41.2|115.2|38.639
41.2|115.4|38.379
41.2|115.6|38.206
41.2|115.8|37.92
41.2|116.0|37.66
41.2|116.2|37.433
41.2|116.4|37.213
41.2|116.6|36.768
41.2|116.8|36.152
41.2|117.0|35.845
41.2|117.2|35.552
41.2|117.4|35.262
41.2|117.6|35.042
41.2|117.8|34.974
41.2|118.0|34.853
41.2|118.2|34.703
41.2|118.4|34.61
41.2|118.6|34.413
41.2|118.8|34.097
41.2|119.0|33.804
41.2|119.2|33.482
41.2|119.4|33.145
41.2|119.6|33.054
41.2|119.8|33.051
41.2|120.0|33.033
41.2|120.2|33.027
41.2|120.4|33.014
41.2|120.6|32.923
41.2|120.8|32.736
41.2|121.0|32.632
41.2|121.2|32.514
41.2|121.4|32.405
41.2|121.6|32.358
41.2|121.8|32.335
41.2|122.0|32.28
41.2|122.2|32.256
41.2|122.4|32.241
41.2|122.6|32.218
41.2|122.8|32.188
41.2|123.0|32.161
41.2|123.2|32.288
41.2|123.4|32.521
41.2|123.6|32.75
41.2|123.8|32.737
41.2|124.0|32.57
41.2|124.2|32.351
41.2|124.4|32.224
41.2|124.6|32.12
41.2|124.8|32.078
41.2|125.0|32.049
41.2|125.2|32.019
41.2|125.4|31.984
41.2|125.6|31.88
41.2|125.8|31.746
41.2|126.0|31.619
41.2|126.2|31.496
41.2|126.4|31.375
41.2|126.6|31.46
41.2|126.8|31.724
41.2|127.0|31.987
41.2|127.2|32.271
41.2|127.4|32.593
41.2|127.6|32.871
41.2|127.8|33.08
41.2|128.0|33.298
41.2|128.2|33.539
41.2|128.4|33.734
41.2|128.6|33.517
41.2|128.8|32.862
41.2|129.0|32.265
41.2|129.2|31.677
41.2|129.4|31.073
41.2|129.6|29.519
41.2|129.8|26.981
41.2|130.0|24.442
41.2|130.2|21.908
41.2|130.4|19.374
41.2|130.6|17.497
41.2|130.8|16.28
41.2|131.0|15.063
41.2|131.2|13.844
41.2|131.4|12.624
41.2|131.6|11.985
41.2|131.8|11.926
41.2|132.0|11.867
41.2|132.2|11.808
41.2|132.4|11.749
41.2|132.6|11.719
41.2|132.8|11.718
41.2|133.0|11.718
41.2|133.2|11.717
41.2|133.4|11.714
41.2|133.6|11.713
41.2|133.8|11.714
41.2|134.0|11.716
41.2|134.2|11.717
41.2|134.4|11.719
41.2|134.6|11.653
41.2|134.8|11.515
41.2|135.0|11.376
41.2|135.2|11.237
41.2|135.4|11.098
41.2|135.6|11.145
41.2|135.8|11.38
41.2|136.0|11.613
41.2|136.2|11.847
41.2|136.4|12.081
41.2|136.6|12.236
41.2|136.8|12.311
41.2|137.0|12.388
41.2|137.2|12.465
41.2|137.4|12.541
41.2|137.6|12.771
41.2|137.8|13.152
41.2|138.0|13.533
41.2|138.2|13.921
41.2|138.4|14.314
41.2|138.6|15.288
41.2|138.8|16.862
41.2|139.0|18.468
41.2|139.2|20.097
41.2|139.4|21.789
41.2|139.6|23.687
41.2|139.8|25.801
41.2|140.0|28.238
41.2|140.2|30.627
41.2|140.4|32.927
41.2|140.6|33.801
41.2|140.8|33.684
41.2|141.0|33.345
41.2|141.2|32.426
41.2|141.4|31.699
41.2|141.6|31.512
41.2|141.8|31.996
41.2|142.0|32.34
41.2|142.2|32.713
41.2|142.4|33.181
41.2|142.6|33.029
41.2|142.8|32.348
41.2|143.0|31.715
41.2|143.2|31.07
41.2|143.4|30.427
41.2|143.6|28.697
41.2|143.8|25.88
41.2|144.0|23.061
41.2|144.2|20.248
41.2|144.4|17.453
41.2|144.6|16.211
41.2|144.8|16.513
41.2|145.0|16.819
41.2|145.2|17.13
41.2|145.4|17.439
41.2|145.6|17.616
41.2|145.8|17.707
41.2|146.0|17.799
41.2|146.2|17.876
41.2|146.4|17.913
41.2|146.6|17.774
41.2|146.8|17.455
41.2|147.0|17.128
41.2|147.2|16.802
41.2|147.4|16.476
41.2|147.6|15.908
41.2|147.8|15.099
41.2|148.0|14.293
41.2|148.2|13.487
41.2|148.4|12.682
41.2|148.6|12.28
41.2|148.8|12.283
41.2|149.0|12.286
41.2|149.2|12.289
41.2|149.4|12.292
41.2|149.6|12.295
41.2|149.8|12.3
41.2|150.0|12.303
41.4|70.0|47.481
41.4|70.2|47.968
41.4|70.4|48.455
41.4|70.6|48.973
41.4|70.8|49.523
41.4|71.0|50.072
41.4|71.2|50.624
41.4|71.4|51.175
41.4|71.6|51.573
41.4|71.8|51.818
41.4|72.0|52.064
41.4|72.2|52.313
41.4|72.4|52.574
41.4|72.6|52.356
41.4|72.8|51.662
41.4|73.0|50.974
41.4|73.2|50.297
41.4|73.4|49.56
41.4|73.6|48.988
41.4|73.8|48.626
41.4|74.0|48.353
41.4|74.2|48.173
41.4|74.4|48.045
41.4|74.6|47.989
41.4|74.8|48.083
41.4|75.0|48.157
41.4|75.2|48.063
41.4|75.4|47.873
41.4|75.6|47.344
41.4|75.8|46.626
41.4|76.0|46.046
41.4|76.2|46.281
41.4|76.4|46.845
41.4|76.6|47.53
41.4|76.8|48.175
41.4|77.0|48.696
41.4|77.2|49.221
41.4|77.4|49.856
41.4|77.6|50.593
41.4|77.8|51.241
41.4|78.0|51.25
41.4|78.2|51.044
41.4|78.4|50.834
41.4|78.6|50.847
41.4|78.8|50.792
41.4|79.0|50.783
41.4|79.2|50.507
41.4|79.4|50.154
41.4|79.6|49.366
41.4|79.8|48.517
41.4|80.0|47.769
41.4|80.2|47.018
41.4|80.4|46.136
41.4|80.6|45.657
41.4|80.8|45.595
41.4|81.0|45.525
41.4|81.2|45.45
41.4|81.4|45.375
41.4|81.6|45.711
41.4|81.8|46.418
41.4|82.0|47.124
41.4|82.2|47.792
41.4|82.4|48.427
41.4|82.6|48.693
41.4|82.8|48.731
41.4|83.0|48.802
41.4|83.2|48.872
41.4|83.4|48.898
41.4|83.6|48.659
41.4|83.8|48.151
41.4|84.0|47.627
41.4|84.2|47.101
41.4|84.4|46.576
41.4|84.6|46.13
41.4|84.8|45.772
41.4|85.0|45.397
41.4|85.2|45.025
41.4|85.4|44.625
41.4|85.6|44.387
41.4|85.8|44.411
41.4|86.0|44.425
41.4|86.2|44.445
41.4|86.4|44.538
41.4|86.6|44.53
41.4|86.8|44.459
41.4|87.0|44.362
41.4|87.2|44.24
41.4|87.4|44.118
41.4|87.6|44.008
41.4|87.8|43.916
41.4|88.0|43.826
41.4|88.2|43.735
41.4|88.4|43.645
41.4|88.6|43.619
41.4|88.8|43.678
41.4|89.0|43.73
41.4|89.2|43.782
41.4|89.4|43.852
41.4|89.6|43.928
41.4|89.8|44.031
41.4|90.0|44.124
41.4|90.2|44.219
41.4|90.4|44.311
41.4|90.6|44.35
41.4|90.8|44.373
41.4|91.0|44.408
41.4|91.2|44.44
41.4|91.4|44.474
41.4|91.6|44.5
41.4|91.8|44.512
41.4|92.0|44.523
41.4|92.2|44.538
41.4|92.4|44.552
41.4|92.6|44.589
41.4|92.8|44.648
41.4|93.0|44.708
41.4|93.2|44.769
41.4|93.4|44.836
41.4|93.6|44.895
41.4|93.8|44.95
41.4|94.0|44.981
41.4|94.2|45.031
41.4|94.4|45.083
41.4|94.6|45.282
41.4|94.8|45.667
41.4|95.0|46.07
41.4|95.2|46.438
41.4|95.4|46.827
41.4|95.6|47.085
41.4|95.8|47.035
41.4|96.0|46.985
41.4|96.2|46.866
41.4|96.4|46.875
41.4|96.6|46.874
41.4|96.8|46.864
41.4|97.0|46.777
41.4|97.2|46.702
41.4|97.4|46.627
41.4|97.6|46.546
41.4|97.8|46.514
41.4|98.0|46.515
41.4|98.2|46.55
41.4|98.4|46.582
41.4|98.6|46.515
41.4|98.8|46.345
41.4|99.0|46.176
41.4|99.2|46.012
41.4|99.4|45.849
41.4|99.6|45.71
41.4|99.8|45.595
41.4|100.0|45.477
41.4|100.2|45.362
41.4|100.4|45.248
41.4|100.6|45.155
41.4|100.8|45.079
41.4|101.0|45.004
41.4|101.2|44.925
41.4|101.4|44.846
41.4|101.6|44.758
41.4|101.8|44.658
41.4|102.0|44.558
41.4|102.2|44.456
41.4|102.4|44.355
41.4|102.6|44.302
41.4|102.8|44.296
41.4|103.0|44.291
41.4|103.2|44.286
41.4|103.4|44.28
41.4|103.6|44.288
41.4|103.8|44.31
41.4|104.0|44.333
41.4|104.2|44.355
41.4|104.4|44.375
41.4|104.6|44.418
41.4|104.8|44.486
41.4|105.0|44.549
41.4|105.2|44.612
41.4|105.4|44.678
41.4|105.6|44.642
41.4|105.8|44.526
41.4|106.0|44.403
41.4|106.2|44.266
41.4|106.4|44.057
41.4|106.6|43.768
41.4|106.8|43.405
41.4|107.0|43.043
41.4|107.2|42.956
41.4|107.4|43.06
41.4|107.6|43.218
41.4|107.8|43.345
41.4|108.0|43.498
41.4|108.2|43.649
41.4|108.4|43.612
41.4|108.6|43.447
41.4|108.8|43.12
41.4|109.0|42.877
41.4|109.2|42.633
41.4|109.4|42.397
41.4|109.6|42.366
41.4|109.8|42.554
41.4|110.0|42.739
41.4|110.2|42.923
41.4|110.4|43.136
41.4|110.6|42.791
41.4|110.8|41.875
41.4|111.0|40.946
41.4|111.2|40.097
41.4|111.4|39.28
41.4|111.6|39.558
41.4|111.8|40.632
41.4|112.0|41.674
41.4|112.2|42.682
41.4|112.4|43.61
41.4|112.6|43.887
41.4|112.8|43.577
41.4|113.0|43.265
41.4|113.2|42.952
41.4|113.4|42.918
41.4|113.6|42.822
41.4|113.8|42.016
41.4|114.0|41.199
41.4|114.2|40.252
41.4|114.4|39.275
41.4|114.6|38.735
41.4|114.8|38.675
41.4|115.0|38.651
41.4|115.2|38.511
41.4|115.4|38.312
41.4|115.6|38.163
41.4|115.8|38.003
41.4|116.0|37.725
41.4|116.2|37.425
41.4|116.4|37.122
41.4|116.6|36.734
41.4|116.8|36.311
41.4|117.0|36.24
41.4|117.2|36.103
41.4|117.4|35.928
41.4|117.6|35.757
41.4|117.8|35.578
41.4|118.0|35.374
41.4|118.2|35.216
41.4|118.4|35.044
41.4|118.6|34.781
41.4|118.8|34.46
41.4|119.0|34.137
41.4|119.2|33.776
41.4|119.4|33.352
41.4|119.6|33.156
41.4|119.8|33.189
41.4|120.0|33.204
41.4|120.2|33.225
41.4|120.4|33.306
41.4|120.6|33.227
41.4|120.8|33.012
41.4|121.0|32.853
41.4|121.2|32.704
41.4|121.4|32.551
41.4|121.6|32.429
41.4|121.8|32.312
41.4|122.0|32.212
41.4|122.2|32.157
41.4|122.4|32.201
41.4|122.6|32.229
41.4|122.8|32.224
41.4|123.0|32.224
41.4|123.2|32.365
41.4|123.4|32.632
41.4|123.6|32.889
41.4|123.8|32.782
41.4|124.0|32.631
41.4|124.2|32.447
41.4|124.4|32.371
41.4|124.6|32.341
41.4|124.8|32.301
41.4|125.0|32.275
41.4|125.2|32.257
41.4|125.4|32.239
41.4|125.6|32.131
41.4|125.8|32.013
41.4|126.0|31.904
41.4|126.2|31.764
41.4|126.4|31.599
41.4|126.6|31.617
41.4|126.8|31.896
41.4|127.0|32.174
41.4|127.2|32.489
41.4|127.4|32.835
41.4|127.6|33.117
41.4|127.8|33.357
41.4|128.0|33.584
41.4|128.2|33.813
41.4|128.4|33.994
41.4|128.6|33.87
41.4|128.8|33.516
41.4|129.0|33.2
41.4|129.2|32.894
41.4|129.4|32.588
41.4|129.6|31.068
41.4|129.8|28.316
41.4|130.0|25.564
41.4|130.2|22.819
41.4|130.4|20.075
41.4|130.6|18.033
41.4|130.8|16.696
41.4|131.0|15.359
41.4|131.2|14.021
41.4|131.4|12.681
41.4|131.6|12.002
41.4|131.8|11.984
41.4|132.0|11.965
41.4|132.2|11.946
41.4|132.4|11.927
41.4|132.6|11.916
41.4|132.8|11.916
41.4|133.0|11.911
41.4|133.2|11.909
41.4|133.4|11.906
41.4|133.6|11.901
41.4|133.8|11.903
41.4|134.0|11.905
41.4|134.2|11.912
41.4|134.4|11.916
41.4|134.6|11.83
41.4|134.8|11.653
41.4|135.0|11.474
41.4|135.2|11.295
41.4|135.4|11.115
41.4|135.6|11.132
41.4|135.8|11.344
41.4|136.0|11.556
41.4|136.2|11.768
41.4|136.4|11.98
41.4|136.6|12.099
41.4|136.8|12.125
41.4|137.0|12.151
41.4|137.2|12.177
41.4|137.4|12.205
41.4|137.6|12.314
41.4|137.8|12.507
41.4|138.0|12.704
41.4|138.2|12.901
41.4|138.4|13.103
41.4|138.6|13.975
41.4|138.8|15.506
41.4|139.0|17.057
41.4|139.2|18.681
41.4|139.4|20.325
41.4|139.6|22.359
41.4|139.8|25.103
41.4|140.0|27.946
41.4|140.2|30.797
41.4|140.4|33.084
41.4|140.6|34.287
41.4|140.8|34.318
41.4|141.0|33.62
41.4|141.2|32.912
41.4|141.4|32.319
41.4|141.6|32.875
41.4|141.8|33.816
41.4|142.0|34.752
41.4|142.2|35.684
41.4|142.4|36.63
41.4|142.6|36.505
41.4|142.8|35.375
41.4|143.0|34.248
41.4|143.2|33.125
41.4|143.4|31.993
41.4|143.6|29.876
41.4|143.8|26.725
41.4|144.0|23.622
41.4|144.2|20.531
41.4|144.4|17.412
41.4|144.6|16.185
41.4|144.8|16.79
41.4|145.0|17.463
41.4|145.2|18.099
41.4|145.4|18.72
41.4|145.6|19.104
41.4|145.8|19.188
41.4|146.0|19.269
41.4|146.2|19.3
41.4|146.4|19.322
41.4|146.6|19.147
41.4|146.8|18.773
41.4|147.0|18.397
41.4|147.2|18.018
41.4|147.4|17.641
41.4|147.6|16.93
41.4|147.8|15.885
41.4|148.0|14.843
41.4|148.2|13.801
41.4|148.4|12.759
41.4|148.6|12.24
41.4|148.8|12.244
41.4|149.0|12.248
41.4|149.2|12.253
41.4|149.4|12.257
41.4|149.6|12.261
41.4|149.8|12.263
41.4|150.0|12.266
41.6|70.0|47.11
41.6|70.2|47.534
41.6|70.4|47.957
41.6|70.6|48.466
41.6|70.8|49.059
41.6|71.0|49.651
41.6|71.2|50.244
41.6|71.4|50.838
41.6|71.6|51.289
41.6|71.8|51.596
41.6|72.0|51.904
41.6|72.2|52.218
41.6|72.4|52.539
41.6|72.6|52.374
41.6|72.8|51.746
41.6|73.0|51.117
41.6|73.2|50.481
41.6|73.4|49.966
41.6|73.6|49.41
41.6|73.8|49.06
41.6|74.0|48.713
41.6|74.2|48.629
41.6|74.4|48.565
41.6|74.6|48.588
41.6|74.8|48.668
41.6|75.0|48.747
41.6|75.2|48.738
41.6|75.4|48.34
41.6|75.6|47.831
41.6|75.8|47.185
41.6|76.0|47.113
41.6|76.2|47.188
41.6|76.4|47.541
41.6|76.6|48.037
41.6|76.8|48.615
41.6|77.0|49.12
41.6|77.2|49.524
41.6|77.4|49.885
41.6|77.6|50.467
41.6|77.8|50.862
41.6|78.0|51.066
41.6|78.2|50.879
41.6|78.4|50.64
41.6|78.6|50.438
41.6|78.8|50.49
41.6|79.0|50.521
41.6|79.2|50.464
41.6|79.4|50.202
41.6|79.6|49.542
41.6|79.8|48.602
41.6|80.0|47.891
41.6|80.2|47.178
41.6|80.4|46.457
41.6|80.6|46.009
41.6|80.8|45.959
41.6|81.0|45.85
41.6|81.2|45.803
41.6|81.4|45.74
41.6|81.6|45.973
41.6|81.8|46.692
41.6|82.0|47.408
41.6|82.2|48.115
41.6|82.4|48.76
41.6|82.6|49.012
41.6|82.8|48.719
41.6|83.0|48.807
41.6|83.2|48.94
41.6|83.4|49.451
41.6|83.6|49.234
41.6|83.8|48.713
41.6|84.0|47.893
41.6|84.2|47.38
41.6|84.4|46.916
41.6|84.6|46.84
41.6|84.8|46.511
41.6|85.0|46.104
41.6|85.2|45.39
41.6|85.4|44.929
41.6|85.6|44.695
41.6|85.8|44.624
41.6|86.0|44.631
41.6|86.2|44.739
41.6|86.4|45.198
41.6|86.6|45.334
41.6|86.8|45.247
41.6|87.0|45.162
41.6|87.2|45.05
41.6|87.4|44.906
41.6|87.6|44.79
41.6|87.8|44.707
41.6|88.0|44.619
41.6|88.2|44.531
41.6|88.4|44.443
41.6|88.6|44.408
41.6|88.8|44.433
41.6|89.0|44.458
41.6|89.2|44.482
41.6|89.4|44.516
41.6|89.6|44.572
41.6|89.8|44.624
41.6|90.0|44.663
41.6|90.2|44.732
41.6|90.4|44.731
41.6|90.6|44.74
41.6|90.8|44.74
41.6|91.0|44.747
41.6|91.2|44.769
41.6|91.4|44.793
41.6|91.6|44.811
41.6|91.8|44.83
41.6|92.0|44.849
41.6|92.2|44.867
41.6|92.4|44.889
41.6|92.6|44.932
41.6|92.8|44.998
41.6|93.0|45.065
41.6|93.2|45.133
41.6|93.4|45.224
41.6|93.6|45.303
41.6|93.8|45.348
41.6|94.0|45.359
41.6|94.2|45.369
41.6|94.4|45.403
41.6|94.6|45.563
41.6|94.8|45.851
41.6|95.0|46.153
41.6|95.2|46.455
41.6|95.4|46.759
41.6|95.6|46.888
41.6|95.8|46.831
41.6|96.0|46.775
41.6|96.2|46.718
41.6|96.4|46.68
41.6|96.6|46.658
41.6|96.8|46.616
41.6|97.0|46.546
41.6|97.2|46.466
41.6|97.4|46.384
41.6|97.6|46.348
41.6|97.8|46.319
41.6|98.0|46.315
41.6|98.2|46.333
41.6|98.4|46.343
41.6|98.6|46.291
41.6|98.8|46.153
41.6|99.0|46.014
41.6|99.2|45.881
41.6|99.4|45.75
41.6|99.6|45.635
41.6|99.8|45.538
41.6|100.0|45.442
41.6|100.2|45.344
41.6|100.4|45.248
41.6|100.6|45.181
41.6|100.8|45.144
41.6|101.0|45.108
41.6|101.2|45.07
41.6|101.4|45.03
41.6|101.6|44.954
41.6|101.8|44.842
41.6|102.0|44.728
41.6|102.2|44.614
41.6|102.4|44.499
41.6|102.6|44.436
41.6|102.8|44.427
41.6|103.0|44.418
41.6|103.2|44.408
41.6|103.4|44.4
41.6|103.6|44.394
41.6|103.8|44.392
41.6|104.0|44.389
41.6|104.2|44.387
41.6|104.4|44.381
41.6|104.6|44.418
41.6|104.8|44.498
41.6|105.0|44.577
41.6|105.2|44.654
41.6|105.4|44.729
41.6|105.6|44.726
41.6|105.8|44.647
41.6|106.0|44.544
41.6|106.2|44.429
41.6|106.4|44.317
41.6|106.6|44.136
41.6|106.8|43.797
41.6|107.0|43.461
41.6|107.2|43.286
41.6|107.4|43.232
41.6|107.6|43.398
41.6|107.8|43.535
41.6|108.0|43.645
41.6|108.2|43.779
41.6|108.4|43.754
41.6|108.6|43.628
41.6|108.8|43.408
41.6|109.0|43.198
41.6|109.2|42.984
41.6|109.4|42.769
41.6|109.6|42.738
41.6|109.8|42.896
41.6|110.0|43.064
41.6|110.2|43.229
41.6|110.4|43.398
41.6|110.6|43.051
41.6|110.8|42.196
41.6|111.0|41.347
41.6|111.2|40.577
41.6|111.4|39.766
41.6|111.6|40.023
41.6|111.8|41.108
41.6|112.0|42.108
41.6|112.2|43.092
41.6|112.4|43.966
41.6|112.6|44.185
41.6|112.8|43.89
41.6|113.0|43.609
41.6|113.2|43.392
41.6|113.4|43.324
41.6|113.6|43.238
41.6|113.8|42.499
41.6|114.0|41.671
41.6|114.2|40.676
41.6|114.4|39.654
41.6|114.6|39.034
41.6|114.8|38.887
41.6|115.0|38.736
41.6|115.2|38.48
41.6|115.4|38.277
41.6|115.6|38.199
41.6|115.8|38.017
41.6|116.0|37.749
41.6|116.2|37.377
41.6|116.4|37.102
41.6|116.6|36.826
41.6|116.8|36.556
41.6|117.0|36.454
41.6|117.2|36.372
41.6|117.4|36.289
41.6|117.6|36.115
41.6|117.8|35.838
41.6|118.0|35.582
41.6|118.2|35.393
41.6|118.4|35.191
41.6|118.6|34.931
41.6|118.8|34.657
41.6|119.0|34.379
41.6|119.2|34.012
41.6|119.4|33.553
41.6|119.6|33.34
41.6|119.8|33.344
41.6|120.0|33.344
41.6|120.2|33.343
41.6|120.4|33.358
41.6|120.6|33.273
41.6|120.8|33.073
41.6|121.0|32.921
41.6|121.2|32.776
41.6|121.4|32.606
41.6|121.6|32.433
41.6|121.8|32.27
41.6|122.0|32.149
41.6|122.2|32.155
41.6|122.4|32.156
41.6|122.6|32.16
41.6|122.8|32.207
41.6|123.0|32.227
41.6|123.2|32.332
41.6|123.4|32.502
41.6|123.6|32.474
41.6|123.8|32.381
41.6|124.0|32.217
41.6|124.2|32.266
41.6|124.4|32.289
41.6|124.6|32.274
41.6|124.8|32.282
41.6|125.0|32.296
41.6|125.2|32.298
41.6|125.4|32.3
41.6|125.6|32.251
41.6|125.8|32.165
41.6|126.0|32.066
41.6|126.2|31.892
41.6|126.4|31.682
41.6|126.6|31.698
41.6|126.8|31.984
41.6|127.0|32.291
41.6|127.2|32.6
41.6|127.4|32.95
41.6|127.6|33.289
41.6|127.8|33.549
41.6|128.0|33.74
41.6|128.2|33.917
41.6|128.4|34.063
41.6|128.6|33.992
41.6|128.8|33.769
41.6|129.0|33.516
41.6|129.2|33.366
41.6|129.4|33.215
41.6|129.6|31.872
41.6|129.8|29.34
41.6|130.0|26.809
41.6|130.2|24.282
41.6|130.4|21.759
41.6|130.6|19.789
41.6|130.8|18.371
41.6|131.0|16.955
41.6|131.2|15.537
41.6|131.4|14.119
41.6|131.6|13.39
41.6|131.8|13.353
41.6|132.0|13.314
41.6|132.2|13.275
41.6|132.4|13.235
41.6|132.6|13.205
41.6|132.8|13.179
41.6|133.0|13.152
41.6|133.2|13.128
41.6|133.4|13.1
41.6|133.6|13.009
41.6|133.8|12.868
41.6|134.0|12.739
41.6|134.2|12.618
41.6|134.4|12.485
41.6|134.6|12.289
41.6|134.8|12.032
41.6|135.0|11.773
41.6|135.2|11.514
41.6|135.4|11.255
41.6|135.6|11.215
41.6|135.8|11.396
41.6|136.0|11.577
41.6|136.2|11.758
41.6|136.4|11.939
41.6|136.6|12.027
41.6|136.8|12.019
41.6|137.0|12.012
41.6|137.2|12.006
41.6|137.4|11.999
41.6|137.6|12.04
41.6|137.8|12.13
41.6|138.0|12.223
41.6|138.2|12.316
41.6|138.4|12.419
41.6|138.6|13.269
41.6|138.8|14.861
41.6|139.0|16.53
41.6|139.2|18.219
41.6|139.4|19.929
41.6|139.6|22.119
41.6|139.8|24.925
41.6|140.0|27.872
41.6|140.2|30.863
41.6|140.4|33.405
41.6|140.6|34.787
41.6|140.8|34.396
41.6|141.0|33.917
41.6|141.2|33.407
41.6|141.4|33.314
41.6|141.6|33.888
41.6|141.8|34.962
41.6|142.0|36.026
41.6|142.2|37.082
41.6|142.4|38.136
41.6|142.6|38.161
41.6|142.8|37.108
41.6|143.0|36.052
41.6|143.2|35.01
41.6|143.4|33.958
41.6|143.6|31.843
41.6|143.8|28.625
41.6|144.0|25.477
41.6|144.2|22.374
41.6|144.4|19.243
41.6|144.6|17.922
41.6|144.8|18.458
41.6|145.0|19.059
41.6|145.2|19.647
41.6|145.4|20.212
41.6|145.6|20.492
41.6|145.8|20.43
41.6|146.0|20.336
41.6|146.2|20.215
41.6|146.4|20.094
41.6|146.6|19.841
41.6|146.8|19.468
41.6|147.0|19.096
41.6|147.2|18.721
41.6|147.4|18.345
41.6|147.6|17.589
41.6|147.8|16.45
41.6|148.0|15.312
41.6|148.2|14.174
41.6|148.4|13.037
